user_id,email,full_name,signup_date,gender,country,age,education_level,employment_status,interests,marketing_source,is_premium,created_at,updated_at
129,mike21@example.net,Christina King,2022-05-24 23:16:26,Female,Djibouti,53,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-24 23:16:26,2022-07-23 07:11:13
130,eric00@example.org,James Smith,2022-05-13 07:13:02,Male,Iraq,45,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-13 07:13:02,2022-11-18 11:23:42
131,ashleykennedy@example.org,Brittany Webb,2022-05-29 00:06:12,Female,Antigua and Barbuda,22,High School,Retired,"['Arts', 'Health', 'Data Science']",partner,False,2022-05-29 00:06:12,2022-07-07 11:17:58
132,thomas17@example.com,Jennifer Hernandez,2022-05-31 14:28:49,Male,Christmas Island,61,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-31 14:28:49,2023-02-26 10:58:46
133,jesusherrera@example.com,Sergio Chang,2022-05-29 15:56:09,Male,Togo,57,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-29 15:56:09,2023-12-17 16:36:10
134,wendymason@example.com,Amanda Ramirez,2022-05-20 03:00:57,Other,Cyprus,25,High School,Student,"['Arts', 'Health', 'Data Science']",partner,False,2022-05-20 03:00:57,2023-09-01 09:42:28
135,brownwendy@example.org,Fernando Hodges,2022-05-18 02:16:34,Other,Jersey,27,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 02:16:34,2022-07-16 20:02:41
136,shawnhernandez@example.com,Alexis Green,2022-06-10 18:43:16,Female,Liechtenstein,41,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-10 18:43:16,2022-12-31 20:29:05
137,elizabeth80@example.net,Charles Rojas,2022-05-14 21:55:08,Male,Albania,32,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-14 21:55:08,2023-06-10 05:04:19
138,lowerytimothy@example.org,Joe Webb,2022-05-29 02:12:43,Male,Turkey,31,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-29 02:12:43,2023-05-23 21:22:59
139,crystalkelly@example.com,Amy Oneill,2022-06-26 10:34:17,Male,Myanmar,24,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-26 10:34:17,2023-03-11 10:42:04
140,rcarter@example.com,Charles Moore,2022-05-06 09:26:11,Female,Mexico,31,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-06 09:26:11,2023-08-19 23:37:40
141,olivia37@example.net,Joshua Dixon,2022-06-07 22:47:15,Other,Senegal,50,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-07 22:47:15,2023-06-26 22:15:03
142,nicholaszimmerman@example.org,Mary Freeman,2022-05-31 09:02:24,Other,Uganda,32,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-31 09:02:24,2022-10-23 00:37:38
143,eddieross@example.net,Michael Webb,2022-05-16 03:12:05,Female,Nepal,54,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-16 03:12:05,2023-09-23 22:17:53
144,michelle64@example.net,Crystal Dominguez,2022-05-29 19:46:31,Other,Ecuador,55,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-29 19:46:31,2023-11-13 03:06:30
145,lindanavarro@example.net,Kathleen Wilson,2022-05-19 04:37:36,Other,Libyan Arab Jamahiriya,62,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-19 04:37:36,2023-09-03 14:22:47
146,avalenzuela@example.net,Jamie Smith,2022-06-05 05:35:27,Other,Afghanistan,46,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-05 05:35:27,2024-02-10 17:12:27
147,kyle39@example.com,Sara Walker,2022-05-06 03:46:35,Male,French Guiana,22,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-06 03:46:35,2022-11-14 08:59:30
148,michelleperez@example.com,Christopher Daniels,2022-05-18 21:39:35,Female,Cayman Islands,22,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 21:39:35,2023-03-18 07:47:15
149,leemichael@example.com,Patrick Rodriguez,2022-06-18 05:39:41,Male,Mauritius,43,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-18 05:39:41,2023-11-14 17:25:52
150,okey@example.net,Kristopher Abbott,2022-05-29 13:10:13,Male,North Macedonia,44,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-29 13:10:13,2023-10-20 21:06:03
151,adamwallace@example.net,Glenn Cardenas,2022-06-13 08:26:53,Other,Tunisia,38,Master,Employed,"['Business', 'Health', 'Data Science']",email_campaign,True,2022-06-13 08:26:53,2023-10-09 16:14:31
152,ezuniga@example.net,Anthony Sanchez,2022-05-28 14:25:44,Other,Panama,45,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-28 14:25:44,2023-04-28 05:30:54
153,wangmelinda@example.net,Catherine Matthews,2022-05-06 17:26:22,Other,Kyrgyz Republic,25,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-06 17:26:22,2023-09-29 07:43:33
154,harrisrobert@example.com,Kevin Johnson,2022-05-19 02:28:02,Female,Uzbekistan,35,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-19 02:28:02,2022-07-24 09:08:46
155,cweaver@example.net,Jason Rios,2022-06-04 03:05:19,Female,Mauritius,36,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-06-04 03:05:19,2022-12-18 10:03:53
156,holly39@example.com,Ricardo Campbell,2022-06-22 01:56:42,Female,Sao Tome and Principe,42,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-22 01:56:42,2022-12-22 00:46:17
157,eric85@example.org,Jacqueline Brown,2022-05-31 12:47:38,Male,Seychelles,29,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-31 12:47:38,2022-12-30 07:42:08
158,ckent@example.org,Lindsey Miller,2022-05-18 08:17:23,Other,Austria,32,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-18 08:17:23,2022-09-15 15:19:18
159,fisherjulian@example.com,Jessica Garcia,2022-05-08 05:26:44,Female,Moldova,58,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-08 05:26:44,2022-10-30 15:53:51
160,uwoodard@example.com,Courtney Harris,2022-05-22 09:22:16,Other,Spain,18,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-22 09:22:16,2024-01-14 20:55:00
161,frystacy@example.org,David Arroyo,2022-05-09 06:19:51,Female,Faroe Islands,49,High School,Student,"['Arts', 'Business', 'Data Science']",partner,False,2022-05-09 06:19:51,2022-05-22 20:17:00
162,christianchambers@example.org,Carlos Wright,2022-06-10 16:51:24,Other,Kiribati,27,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-10 16:51:24,2023-11-14 01:23:04
163,williamwright@example.net,Krista Rodriguez,2022-05-18 02:36:54,Male,Lebanon,36,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-18 02:36:54,2024-02-10 08:31:07
164,amberporter@example.com,Danielle Wilkinson,2022-06-13 14:11:58,Other,Luxembourg,32,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-06-13 14:11:58,2023-06-29 11:56:59
165,thooper@example.net,Theresa Pearson,2022-05-11 06:14:12,Male,Guinea,47,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-11 06:14:12,2022-05-20 01:59:16
166,jeanette04@example.net,Joel Sanchez,2022-05-23 11:45:42,Female,Vanuatu,38,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-23 11:45:42,2023-09-13 07:38:14
167,joycecharlotte@example.net,Ashley Jones,2022-05-10 18:08:46,Female,Palestinian Territory,34,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-10 18:08:46,2023-10-19 14:52:49
168,lawrencehunt@example.org,Jonathan Lam,2022-06-16 02:59:56,Male,Norfolk Island,30,Bachelor,Student,"['Business', 'Health', 'Data Science']",email_campaign,False,2022-06-16 02:59:56,2022-10-31 21:08:22
169,elizabeth70@example.net,Jessica Ward,2022-05-30 23:54:41,Female,Liberia,29,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-30 23:54:41,2023-02-22 08:39:51
170,gsanchez@example.net,Hannah Lopez,2022-05-30 21:39:18,Male,Bhutan,51,PhD,Retired,"['Arts', 'Business', 'Health']",social_media,True,2022-05-30 21:39:18,2023-06-20 17:49:01
171,terri31@example.net,Nicole Lloyd,2022-05-17 07:09:32,Female,Australia,46,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-17 07:09:32,2023-06-29 03:05:16
172,youngjasmine@example.com,Evan Cochran,2022-06-03 04:50:54,Other,Turkmenistan,39,Other,Employed,"['Arts', 'Business', 'Health']",email_campaign,False,2022-06-03 04:50:54,2022-12-11 18:25:59
173,yuchristina@example.com,Ronald Williams,2022-06-06 10:52:09,Male,Guyana,30,Master,Employed,"['Business', 'Health', 'Data Science']",partner,False,2022-06-06 10:52:09,2022-07-07 08:02:40
174,kimberly97@example.org,Joseph Phillips,2022-06-13 22:12:14,Other,Eritrea,48,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-06-13 22:12:14,2022-10-03 10:45:04
175,claudia27@example.com,Karen Thompson,2022-06-30 10:40:40,Female,India,20,Master,Employed,"['Arts', 'Business', 'Health']",social_media,False,2022-06-30 10:40:40,2023-10-26 09:11:29
176,elizabeththomas@example.net,Amy Williams,2022-05-12 22:23:00,Other,Norfolk Island,35,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-12 22:23:00,2023-09-06 03:31:40
177,rachelgreer@example.net,Cynthia Stewart DVM,2022-05-22 23:51:19,Other,Togo,48,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-22 23:51:19,2022-09-29 13:50:06
178,lauracannon@example.com,Kristin Griffin,2022-05-28 05:35:36,Male,Belize,39,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-28 05:35:36,2023-02-07 06:03:29
179,acevedobradley@example.org,Benjamin Martinez,2022-05-30 06:06:45,Other,Djibouti,57,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-30 06:06:45,2023-03-17 00:22:05
180,jamie82@example.org,Sandra Chavez,2022-07-10 11:44:00,Other,Colombia,26,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-07-10 11:44:00,2023-03-25 22:06:55
181,kevintaylor@example.net,Sydney Boyd,2022-05-10 18:28:54,Female,Liberia,54,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-10 18:28:54,2022-11-07 10:15:59
182,elizabeth71@example.com,Wendy Dunn,2022-05-31 06:53:32,Male,Antigua and Barbuda,32,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-31 06:53:32,2022-12-07 11:33:46
183,tross@example.net,Lucas Contreras,2022-05-27 11:52:09,Other,India,60,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-27 11:52:09,2023-12-15 16:20:53
184,ffinley@example.com,Reginald Jordan,2022-05-23 18:18:40,Female,Belarus,59,PhD,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-23 18:18:40,2023-01-01 08:59:25
185,margaret60@example.com,Scott White,2022-05-27 11:23:10,Male,Finland,51,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-27 11:23:10,2022-06-07 02:11:24
186,kristen57@example.net,Paula Hurst,2022-05-30 07:16:16,Other,Lebanon,48,Other,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-30 07:16:16,2022-07-25 00:18:02
187,hughesmichelle@example.com,Jennifer Nelson,2022-05-27 08:47:37,Female,Armenia,49,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-27 08:47:37,2023-01-13 13:49:43
188,audreyhendrix@example.com,Nathaniel Jones,2022-05-18 19:48:39,Female,French Southern Territories,62,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-18 19:48:39,2023-07-29 05:17:08
189,joshuawilkinson@example.com,Molly Morgan,2022-06-06 17:28:18,Other,Gibraltar,35,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-06 17:28:18,2022-10-21 02:48:29
190,brian81@example.com,Christina Rose,2022-06-03 00:43:34,Female,Svalbard & Jan Mayen Islands,63,Other,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-06-03 00:43:34,2023-12-03 13:52:46
191,stewartjames@example.net,Heidi Reyes,2022-05-11 00:30:17,Other,Liberia,61,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-11 00:30:17,2023-05-10 05:03:34
192,erika75@example.com,Greg Ingram,2022-05-18 12:32:14,Other,Cote d'Ivoire,40,Other,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-18 12:32:14,2022-11-01 18:23:04
193,duarteeric@example.com,Chad Weber,2022-06-03 17:33:45,Male,Madagascar,54,High School,Employed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-06-03 17:33:45,2023-09-11 12:57:29
194,deverett@example.org,Regina Gibson,2022-05-31 07:59:03,Female,Lesotho,29,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-31 07:59:03,2022-09-27 05:44:22
195,rachelthornton@example.com,Ashley Harris,2022-06-12 07:30:03,Female,Egypt,51,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-12 07:30:03,2023-02-23 16:23:38
196,ksmith@example.net,Tracy Johnson,2022-05-23 14:00:17,Other,Wallis and Futuna,19,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-23 14:00:17,2022-08-23 02:17:55
197,jakewhitehead@example.org,Michelle Brown,2022-06-01 16:24:13,Female,Poland,35,Bachelor,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-01 16:24:13,2023-06-18 06:35:58
198,paynedavid@example.com,Mark Heath,2022-06-04 00:42:10,Other,Guatemala,23,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-04 00:42:10,2023-08-30 18:34:01
199,patriciamiller@example.net,Michael Stewart,2022-05-20 14:00:37,Female,Jamaica,62,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,False,2022-05-20 14:00:37,2023-05-31 03:05:03
200,matthew89@example.com,Samuel Thompson,2022-05-08 23:56:32,Male,Saint Kitts and Nevis,18,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,True,2022-05-08 23:56:32,2022-12-11 00:17:31
201,hliu@example.com,Patricia Taylor,2022-06-14 12:45:40,Other,Andorra,27,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-14 12:45:40,2023-07-20 18:50:32
202,jeffrey58@example.org,Alfred King,2022-05-06 11:56:29,Other,Guatemala,55,Master,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-06 11:56:29,2023-06-01 02:39:16
203,johnsonjonathan@example.com,Vanessa Harris,2022-06-13 22:18:51,Other,Austria,54,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-13 22:18:51,2022-12-14 21:31:22
204,smithraymond@example.net,Cole Miller,2022-05-13 03:37:47,Male,Togo,19,Other,Student,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-05-13 03:37:47,2022-10-27 23:13:54
205,carlakane@example.com,Chad Bowen,2022-05-22 18:06:52,Other,Fiji,29,PhD,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-22 18:06:52,2023-10-02 10:49:14
206,bryantjay@example.com,Caleb Gonzalez,2022-05-30 02:21:59,Female,Puerto Rico,23,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-30 02:21:59,2022-06-24 13:30:15
207,allentammy@example.com,Marcia Hodge,2022-05-08 17:32:14,Male,Australia,40,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-05-08 17:32:14,2023-01-11 15:38:52
208,lisaduncan@example.net,George Gross,2022-05-07 12:53:57,Female,France,39,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-07 12:53:57,2022-06-07 07:49:50
209,dhall@example.org,Gary Watson,2022-05-16 15:14:02,Male,Lao People's Democratic Republic,53,High School,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-16 15:14:02,2022-10-17 01:54:28
210,amber32@example.net,Kendra Kim,2022-05-26 04:06:07,Female,France,25,Bachelor,Employed,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-26 04:06:07,2022-07-18 04:44:47
211,powellsamuel@example.org,Hailey Petersen,2022-05-14 20:00:15,Male,Papua New Guinea,49,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-14 20:00:15,2022-05-22 20:14:49
212,ewashington@example.org,Linda Kelly,2022-05-24 14:20:21,Female,Afghanistan,42,Master,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-24 14:20:21,2022-07-23 15:51:05
213,lisa16@example.net,Mr. Thomas Davis,2022-06-26 05:19:18,Female,Italy,45,High School,Student,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-06-26 05:19:18,2023-10-07 09:47:10
214,jaclyn63@example.net,Melanie Baker,2022-05-27 04:35:39,Male,Cyprus,18,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-27 04:35:39,2022-10-03 06:44:23
215,hmorales@example.net,Nicole Barton,2022-05-23 14:33:55,Other,Aruba,63,Bachelor,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-05-23 14:33:55,2023-10-03 04:04:29
216,angela65@example.com,Clayton Warner,2022-06-07 23:18:07,Female,Norway,55,Bachelor,Retired,"['Arts', 'Business', 'Data Science']",email_campaign,False,2022-06-07 23:18:07,2022-09-29 03:17:41
217,wwilson@example.com,Kristina Lee,2022-06-03 07:09:02,Female,French Southern Territories,30,PhD,Retired,"['Arts', 'Business', 'Health', 'Data Science']",email_campaign,False,2022-06-03 07:09:02,2022-07-11 11:12:28
218,ggiles@example.com,Angela Shelton,2022-06-02 19:04:37,Other,Mongolia,20,Master,Employed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,False,2022-06-02 19:04:37,2023-01-10 20:48:39
219,cbyrd@example.com,Raymond Brown,2022-05-30 12:10:05,Other,Syrian Arab Republic,29,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-30 12:10:05,2023-02-10 17:09:30
220,pfaulkner@example.net,Nicole Ramirez,2022-06-04 11:50:54,Male,Argentina,26,Bachelor,Retired,"['Arts', 'Business', 'Health', 'Data Science']",partner,True,2022-06-04 11:50:54,2023-07-10 01:50:55
221,petersonsandra@example.net,Thomas Hall,2022-05-15 18:00:10,Female,Cook Islands,63,PhD,Student,"['Arts', 'Business', 'Health', 'Data Science']",organic,False,2022-05-15 18:00:10,2023-12-19 04:26:23
222,yuanthony@example.net,Morgan Alvarez,2022-05-25 19:45:45,Other,Bouvet Island (Bouvetoya),42,High School,Unemployed,"['Arts', 'Business', 'Health', 'Data Science']",social_media,True,2022-05-25 19:45:45,2023-07-25 05:42:07
223,wallacedonna@example.org,Theresa Bell,2022-05-24 03:05:15,Male,Vanuatu,57,Master,Retired,"['Arts', 'Business', 'Health', 'Data Science']",organic,True,2022-05-24 03:05:15,2023-01-30 18:05:33
